"","SID","Age","Sex","Language","Exclude","Exclude_reason","Knower_level","Condition","Task","Trial_number","Task_item","Response","Correct","Counting.Number.language","Notes","Counting_validate","Num_lang","count_proficiency","highest_count","Numerosity","CP_subset"
"662","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,3,14,NA,"CP"
"663","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","3","5","5",1,1,"",NA,NA,3,14,NA,"CP"
"664","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","4","6","6",1,1,"put 5, then fixed",NA,NA,3,14,NA,"CP"
"665","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","5","6","5",0,1,"",NA,NA,3,14,NA,"CP"
"666","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","6","5","5",1,1,"",NA,NA,3,14,NA,"CP"
"667","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","7","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"668","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","8","6","6",1,1,"",NA,NA,3,14,NA,"CP"
"669","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"670","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"671","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"672","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"673","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"674","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"675","one-one_36","3.800136893","F","English",0,"","CP","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,14,NA,"CP"
"676","one-one_37","3.950718686","M","English",0,"","CP","Identical","Parallel","1","3","3",1,1,"",NA,NA,2,15,"Small","CP"
"677","one-one_37","3.950718686","M","English",0,"","CP","Identical","Parallel","2","4","4",1,0,"",NA,NA,2,15,"Small","CP"
"678","one-one_37","3.950718686","M","English",0,"","CP","Identical","Parallel","3","10","12",0,0,"",NA,NA,2,15,"Large","CP"
"679","one-one_37","3.950718686","M","English",0,"","CP","Identical","Parallel","4","8","8",1,0,"",NA,NA,2,15,"Large","CP"
"680","one-one_37","3.950718686","M","English",0,"","CP","Identical","Parallel","5","6","11",0,0,"",NA,NA,2,15,"Large","CP"
"681","one-one_37","3.950718686","M","English",0,"","CP","Identical","Orthogonal","1","4","5",0,0,"",NA,NA,2,15,"Small","CP"
"682","one-one_37","3.950718686","M","English",0,"","CP","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,2,15,"Small","CP"
"683","one-one_37","3.950718686","M","English",0,"","CP","Identical","Orthogonal","3","8","10",0,0,"",NA,NA,2,15,"Large","CP"
"684","one-one_37","3.950718686","M","English",0,"","CP","Identical","Orthogonal","4","10","11",0,0,"",NA,NA,2,15,"Large","CP"
"685","one-one_37","3.950718686","M","English",0,"","CP","Identical","Orthogonal","5","6","6",1,0,"",NA,NA,2,15,"Large","CP"
"686","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","1","3","3",1,1,"",NA,NA,2,15,NA,"CP"
"687","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","2","4","4",1,1,"",NA,NA,2,15,NA,"CP"
"688","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","3","5","5",1,1,"",NA,NA,2,15,NA,"CP"
"689","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","4","6","6",1,1,"",NA,NA,2,15,NA,"CP"
"690","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","5","6","6",1,1,"",NA,NA,2,15,NA,"CP"
"691","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","6","6","6",1,1,"",NA,NA,2,15,NA,"CP"
"692","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"693","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"694","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"695","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"696","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"697","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"698","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"699","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"700","one-one_37","3.950718686","M","English",0,"","CP","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,15,NA,"CP"
"701","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,3,3,"Small","CP"
"702","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,3,3,"Small","CP"
"703","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Parallel","3","10","10",1,0,"",NA,NA,3,3,"Large","CP"
"704","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Parallel","4","8","8",1,0,"",NA,NA,3,3,"Large","CP"
"705","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Parallel","5","6","6",1,0,"",NA,NA,3,3,"Large","CP"
"706","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Orthogonal","1","4","4",1,1,"pointed and counted",1,0,3,3,"Small","CP"
"707","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Orthogonal","2","3","3",1,1,"pointed and counted",1,0,3,3,"Small","CP"
"708","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Orthogonal","3","8","9",0,0,"",NA,NA,3,3,"Large","CP"
"709","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Orthogonal","4","10","13",0,0,"",NA,NA,3,3,"Large","CP"
"710","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Orthogonal","5","6","7",0,1,"pointed and counted",1,0,3,3,"Large","CP"
"711","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,3,3,NA,"CP"
"712","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,3,3,NA,"CP"
"713","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","3","5","5",1,1,"",NA,NA,3,3,NA,"CP"
"714","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","4","6","6",1,1,"",NA,NA,3,3,NA,"CP"
"715","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","5","6","6",1,1,"",NA,NA,3,3,NA,"CP"
"716","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","6","6","6",1,1,"",NA,NA,3,3,NA,"CP"
"717","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"718","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"719","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"720","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"721","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"722","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"723","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"724","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"725","one-one_38","4.07118412","F","English",0,"","CP","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,3,NA,"CP"
"726","one-one_39","4.073921971","F","English",0,"","2","Identical","Parallel","1","3","3",1,0,"",NA,NA,2,10,"Small","Subset"
"727","one-one_39","4.073921971","F","English",0,"","2","Identical","Parallel","2","4","4",1,0,"",NA,NA,2,10,"Small","Subset"
"728","one-one_39","4.073921971","F","English",0,"","2","Identical","Parallel","3","10","11",0,0,"",NA,NA,2,10,"Large","Subset"
"729","one-one_39","4.073921971","F","English",0,"","2","Identical","Parallel","4","8","7",0,0,"",NA,NA,2,10,"Large","Subset"
"730","one-one_39","4.073921971","F","English",0,"","2","Identical","Parallel","5","6","6",1,0,"",NA,NA,2,10,"Large","Subset"
"731","one-one_39","4.073921971","F","English",0,"","2","Identical","Orthogonal","1","4","4",1,0,"",NA,NA,2,10,"Small","Subset"
"732","one-one_39","4.073921971","F","English",0,"","2","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,2,10,"Small","Subset"
"733","one-one_39","4.073921971","F","English",0,"","2","Identical","Orthogonal","3","8","6",0,0,"",NA,NA,2,10,"Large","Subset"
"734","one-one_39","4.073921971","F","English",0,"","2","Identical","Orthogonal","4","10","15",0,0,"",NA,NA,2,10,"Large","Subset"
"735","one-one_39","4.073921971","F","English",0,"","2","Identical","Orthogonal","5","6","9",0,0,"",NA,NA,2,10,"Large","Subset"
"736","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","1","3","10",0,1,"",NA,NA,2,10,NA,"Subset"
"737","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","2","2","2",1,1,"",NA,NA,2,10,NA,"Subset"
"738","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","3","3","3",1,1,"",NA,NA,2,10,NA,"Subset"
"739","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","4","4","10",0,1,"",NA,NA,2,10,NA,"Subset"
"740","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","5","3","10",0,1,"",NA,NA,2,10,NA,"Subset"
"741","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","6","2","2",1,1,"",NA,NA,2,10,NA,"Subset"
"742","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","7","3","3",1,1,"",NA,NA,2,10,NA,"Subset"
"743","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","8","4","5",0,1,"",NA,NA,2,10,NA,"Subset"
"744","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,10,NA,"Subset"
"745","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,10,NA,"Subset"
"746","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,10,NA,"Subset"
"747","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,10,NA,"Subset"
"748","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,10,NA,"Subset"
"749","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,10,NA,"Subset"
"750","one-one_39","4.073921971","F","English",0,"","2","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,10,NA,"Subset"
"751","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,2,9,"Small","CP"
"752","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,2,9,"Small","CP"
"753","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Parallel","3","10","11",0,0,"",NA,NA,2,9,"Large","CP"
"754","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Parallel","4","8","10",0,1,"",NA,NA,2,9,"Large","CP"
"755","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Parallel","5","6","6",1,1,"wouldn't stop counting",1,0,2,9,"Large","CP"
"756","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Orthogonal","1","4","4",1,1,"",1,0,2,9,"Small","CP"
"757","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Orthogonal","2","3","3",1,1,"",1,0,2,9,"Small","CP"
"758","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Orthogonal","3","8","10",0,0,"",NA,NA,2,9,"Large","CP"
"759","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Orthogonal","4","10","11",0,0,"",NA,NA,2,9,"Large","CP"
"760","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Orthogonal","5","6","5",0,1,"",1,0,2,9,"Large","CP"
"761","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,2,9,NA,"CP"
"762","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,2,9,NA,"CP"
"763","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","3","5","5",1,1,"",NA,NA,2,9,NA,"CP"
"764","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","4","6","6",1,1,"",NA,NA,2,9,NA,"CP"
"765","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","5","6","6",1,1,"",NA,NA,2,9,NA,"CP"
"766","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","6","6","6",1,1,"",NA,NA,2,9,NA,"CP"
"767","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"768","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"769","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"770","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"771","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"772","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"773","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"774","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"775","one-one_40","4.10403833","M","English",0,"","CP","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,9,NA,"CP"
"776","one-one_41","4.963723477","M","English",0,"","CP","Identical","Parallel","1","3","3",1,0,"",NA,NA,3,13,"Small","CP"
"777","one-one_41","4.963723477","M","English",0,"","CP","Identical","Parallel","2","4","4",1,0,"",NA,NA,3,13,"Small","CP"
"778","one-one_41","4.963723477","M","English",0,"","CP","Identical","Parallel","3","10","10",1,0,"",NA,NA,3,13,"Large","CP"
"779","one-one_41","4.963723477","M","English",0,"","CP","Identical","Parallel","4","8","8",1,0,"",NA,NA,3,13,"Large","CP"
"780","one-one_41","4.963723477","M","English",0,"","CP","Identical","Parallel","5","6","6",1,0,"",NA,NA,3,13,"Large","CP"
"781","one-one_41","4.963723477","M","English",0,"","CP","Identical","Orthogonal","1","4","4",1,0,"",NA,NA,3,13,"Small","CP"
"782","one-one_41","4.963723477","M","English",0,"","CP","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,3,13,"Small","CP"
"783","one-one_41","4.963723477","M","English",0,"","CP","Identical","Orthogonal","3","8","9",0,0,"",NA,NA,3,13,"Large","CP"
"784","one-one_41","4.963723477","M","English",0,"","CP","Identical","Orthogonal","4","10","9",0,0,"",NA,NA,3,13,"Large","CP"
"785","one-one_41","4.963723477","M","English",0,"","CP","Identical","Orthogonal","5","6","9",0,0,"",NA,NA,3,13,"Large","CP"
"786","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","1","3","3",1,1,"",NA,NA,3,13,NA,"CP"
"787","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","2","4","4",1,1,"",NA,NA,3,13,NA,"CP"
"788","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","3","5","5",1,1,"",NA,NA,3,13,NA,"CP"
"789","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","4","6","6",1,1,"",NA,NA,3,13,NA,"CP"
"790","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","5","6","6",1,1,"",NA,NA,3,13,NA,"CP"
"791","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","6","6","6",1,1,"",NA,NA,3,13,NA,"CP"
"792","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"793","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"794","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"795","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"796","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"797","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"798","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"799","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"800","one-one_41","4.963723477","M","English",0,"","CP","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,13,NA,"CP"
"801","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Parallel","1","3","3",1,1,"""I already had 3 out""",0,1,2.5,39,"Small","CP"
"802","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Parallel","2","4","4",1,1,"counted as placed fish, ""4! 4 and 4 make 8!""",1,0,2.5,39,"Small","CP"
"803","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Parallel","3","10","10",1,1,"started counting fish on exp's board but stopped him",1,0,2.5,39,"Large","CP"
"804","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Parallel","4","8","10",0,0,"",NA,NA,2.5,39,"Large","CP"
"805","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Parallel","5","6","6",1,1,"""almost looks like 6 in a row""",0,1,2.5,39,"Large","CP"
"806","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Orthogonal","1","4","4",1,0,"",NA,NA,2.5,39,"Small","CP"
"807","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Orthogonal","2","3","3",1,0,"",NA,NA,2.5,39,"Small","CP"
"808","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Orthogonal","3","8","15",0,0,"",NA,NA,2.5,39,"Large","CP"
"809","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Orthogonal","4","10","12",0,0,"",NA,NA,2.5,39,"Large","CP"
"810","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Orthogonal","5","6","8",0,0,"",NA,NA,2.5,39,"Large","CP"
"811","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,2.5,39,NA,"CP"
"812","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,2.5,39,NA,"CP"
"813","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","3","5","5",1,1,"",NA,NA,2.5,39,NA,"CP"
"814","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","4","6","6",1,1,"",NA,NA,2.5,39,NA,"CP"
"815","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","5","6","6",1,1,"",NA,NA,2.5,39,NA,"CP"
"816","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","6","6","6",1,1,"",NA,NA,2.5,39,NA,"CP"
"817","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,2.5,39,NA,"CP"
"818","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2.5,39,NA,"CP"
"819","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2.5,39,NA,"CP"
"820","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2.5,39,NA,"CP"
"821","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2.5,39,NA,"CP"
"822","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2.5,39,NA,"CP"
"823","one-one_42","5.067761807","M","English",0,"","CP","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2.5,39,NA,"CP"
